#{"t_start": 1680874795.764268, "env_id": null}
r,l,t
1.0,3,34.500917
1.0,3,34.50187
1.0,3,34.50293
1.0,3,34.503871
1.0,3,34.504829
1.0,3,34.50591
1.0,3,34.506844
1.0,3,34.507745
1.0,3,34.508649
1.0,3,34.50965
1.0,3,34.510779
1.0,3,34.511807
1.0,3,34.512732
1.0,3,34.513688
1.0,3,34.514734
1.0,3,34.515753
1.0,3,34.516693
1.0,3,34.517662
1.0,3,34.518659
1.0,3,34.519603
1.0,3,34.520589
1.0,3,34.521532
1.0,3,34.52245
1.0,3,34.523458
1.0,3,34.52453
1.0,3,34.525512
1.0,3,34.526576
1.0,3,34.527617
1.0,3,34.528702
1.0,3,34.529622
1.0,3,34.530616
1.0,3,34.531701
1.0,3,34.532682
1.0,3,34.533844
1.0,3,34.534956
1.0,3,34.536109
1.0,3,34.537062
1.0,3,34.538113
1.0,3,34.539092
1.0,3,34.540105
1.0,3,34.541158
1.0,3,34.542239
1.0,3,34.543342
1.0,3,34.544404
1.0,3,34.545404
1.0,3,34.546386
1.0,3,34.547317
1.0,3,34.548329
1.0,3,34.549429
1.0,3,34.550458
1.0,3,34.551484
1.0,3,34.552557
1.0,3,34.553564
1.0,3,34.554556
1.0,3,34.555567
1.0,3,34.556673
1.0,3,34.557747
1.0,3,34.558892
1.0,3,34.559872
1.0,3,34.560893
1.0,3,34.561919
1.0,3,34.562935
1.0,3,34.5639
1.0,3,34.564932
1.0,3,34.565864
1.0,3,34.566925
1.0,3,34.567876
1.0,3,34.568786
1.0,3,34.569678
1.0,3,34.57063
1.0,3,34.571658
1.0,3,34.572629
1.0,3,34.573531
1.0,3,34.57455
1.0,3,34.57558
1.0,3,34.576602
1.0,3,34.577528
1.0,3,34.578576
1.0,3,34.579544
1.0,3,34.580626
1.0,3,34.581627
1.0,3,34.582643
1.0,3,34.583585
1.0,3,34.58464
1.0,3,34.585707
1.0,3,34.586753
1.0,3,34.587756
1.0,3,34.58889
1.0,3,34.589966
1.0,3,34.590928
1.0,3,34.592021
1.0,3,34.593157
1.0,3,34.594217
1.0,3,34.59525
1.0,3,34.596254
1.0,3,34.59721
1.0,3,34.598187
1.0,3,34.599212
1.0,3,34.600222
1.0,3,34.601232
1.0,3,34.602352
1.0,3,34.60337
1.0,3,34.604407
1.0,3,34.605472
1.0,3,34.606594
1.0,3,34.607707
1.0,3,34.608844
1.0,3,34.609874
1.0,3,34.610841
1.0,3,34.6118
1.0,3,34.612815
1.0,3,34.613818
1.0,3,34.614842
1.0,3,34.615799
1.0,3,34.616724
1.0,3,34.617709
1.0,3,34.618828
1.0,3,34.619776
1.0,3,34.620863
1.0,3,34.621894
1.0,3,34.622861
1.0,3,34.623941
1.0,3,34.624877
1.0,3,34.6258
1.0,3,34.626788
1.0,3,34.627758
1.0,3,34.628944
1.0,3,34.630052
1.0,3,34.631047
1.0,3,34.631986
1.0,3,34.632889
1.0,3,34.633788
1.0,3,34.634678
1.0,3,34.635585
1.0,3,34.636685
1.0,3,34.637722
1.0,3,34.638728
1.0,3,34.639731
1.0,3,34.640785
1.0,3,34.641855
1.0,3,34.64299
1.0,3,34.644041
1.0,3,34.645029
1.0,3,34.646033
1.0,3,34.646983
1.0,3,34.647974
1.0,3,34.648999
1.0,3,34.649986
1.0,3,34.650901
1.0,3,34.651827
1.0,3,34.652821
1.0,3,34.653893
1.0,3,34.654842
1.0,3,34.655789
1.0,3,34.656834
1.0,3,34.657959
1.0,3,34.658994
1.0,3,34.659946
1.0,3,34.660926
1.0,3,34.661935
1.0,3,34.663073
1.0,3,34.664017
1.0,3,34.664956
1.0,3,34.665913
1.0,3,34.666847
1.0,3,34.667918
1.0,3,34.668886
1.0,3,34.669814
1.0,3,34.67076
1.0,3,34.671807
1.0,3,34.672872
1.0,3,34.673926
1.0,3,34.674874
1.0,3,34.675936
1.0,3,34.67711
1.0,3,34.678087
1.0,3,34.679022
1.0,3,34.67991
1.0,3,34.680941
1.0,3,34.681931
1.0,3,34.683067
1.0,3,34.684038
1.0,3,34.685082
1.0,3,34.686197
1.0,3,34.687208
1.0,3,34.688129
1.0,3,34.689222
1.0,3,34.690181
1.0,3,34.691188
1.0,3,34.692139
1.0,3,34.693237
1.0,3,34.6944
1.0,3,34.695535
1.0,3,34.696531
1.0,3,34.697565
1.0,3,34.698661
1.0,3,34.699769
1.0,3,34.700762
1.0,3,34.70184
1.0,3,34.702962
1.0,3,34.703988
1.0,3,34.705088
1.0,3,34.70613
1.0,3,34.707073
1.0,3,34.708033
1.0,3,34.709156
1.0,3,34.7102
1.0,3,34.711206
1.0,3,34.712298
1.0,3,34.713236
1.0,3,34.714254
1.0,3,34.715306
1.0,3,34.716298
1.0,3,34.717234
1.0,3,34.718201
1.0,3,34.719217
1.0,3,34.720292
1.0,3,34.721269
1.0,3,34.722321
1.0,3,34.723342
1.0,3,34.724415
1.0,3,34.725509
1.0,3,34.726572
1.0,3,34.727638
1.0,3,34.728631
1.0,3,34.729603
1.0,3,34.730519
1.0,3,34.731443
1.0,3,34.732365
1.0,3,34.733316
1.0,3,34.734332
1.0,3,34.735281
1.0,3,34.736284
1.0,3,34.737256
1.0,3,34.738213
1.0,3,34.739366
1.0,3,34.740408
1.0,3,34.741466
1.0,3,34.74245
1.0,3,34.743491
1.0,3,34.744524
1.0,3,34.74548
1.0,3,34.746426
1.0,3,34.74751
1.0,3,34.748473
1.0,3,34.749439
1.0,3,34.750533
1.0,3,34.751704
1.0,3,34.752869
1.0,3,34.753849
1.0,3,34.754757
1.0,3,34.755834
1.0,3,34.756794
1.0,3,34.757753
1.0,3,34.758776
1.0,3,34.759789
1.0,3,34.760724
1.0,3,34.76167
1.0,3,34.762595
1.0,3,34.76353
1.0,3,34.764684
1.0,3,34.765781
1.0,3,34.766756
1.0,3,34.767732
1.0,3,34.768695
1.0,3,34.769683
1.0,3,34.770783
1.0,3,34.771731
1.0,3,34.772687
1.0,3,34.773602
1.0,3,34.774532
1.0,3,34.775475
1.0,3,34.776552
1.0,3,34.777605
1.0,3,34.778554
1.0,3,34.779657
1.0,3,34.780685
1.0,3,34.781645
1.0,3,34.782664
1.0,3,34.783681
1.0,3,34.784816
1.0,3,34.785937
1.0,3,34.786994
1.0,3,34.787994
1.0,3,34.789038
1.0,3,34.790008
1.0,3,34.791053
1.0,3,34.792034
1.0,3,34.792986
1.0,3,34.794146
1.0,3,34.795095
1.0,3,34.796139
1.0,3,34.797123
1.0,3,34.798035
1.0,3,34.798964
1.0,3,34.799926
1.0,3,34.800972
1.0,3,34.80209
1.0,3,34.803138
1.0,3,34.80419
1.0,3,34.805202
1.0,3,34.80629
1.0,3,34.807262
1.0,3,34.808279
1.0,3,34.809208
1.0,3,34.810209
1.0,3,34.811244
1.0,3,34.812161
1.0,3,34.813263
1.0,3,34.81433
1.0,3,34.815477
1.0,3,34.816597
1.0,3,34.817634
1.0,3,34.818595
1.0,3,34.819617
1.0,3,34.820659
1.0,3,34.821777
1.0,3,34.822718
1.0,3,34.823654
1.0,3,34.824733
1.0,3,34.82567
1.0,3,34.826675
1.0,3,34.827737
1.0,3,34.828723
1.0,3,34.829794
1.0,3,34.830841
1.0,3,34.831807
1.0,3,34.832787
1.0,3,34.833738
1.0,3,34.834765
1.0,3,34.83573
1.0,3,34.836847
1.0,3,34.837774
1.0,3,34.83886
1.0,3,34.839838
1.0,3,34.840899
1.0,3,34.841954
1.0,3,34.842912
1.0,3,34.843846
1.0,3,34.844942
1.0,3,34.845916
1.0,3,34.846842
1.0,3,34.847823
1.0,3,34.848767
1.0,3,34.849771
1.0,3,34.850828
1.0,3,34.851942
1.0,3,34.852965
1.0,3,34.853933
1.0,3,34.854856
1.0,3,34.855807
1.0,3,34.856718
1.0,3,34.857763
1.0,3,34.858825
1.0,3,34.859931
1.0,3,34.860883
1.0,3,34.861843
1.0,3,34.862881
1.0,3,34.863839
1.0,3,34.864749
1.0,3,34.865686
1.0,3,34.866697
1.0,3,34.867628
1.0,3,34.868556
1.0,3,34.869566
1.0,3,34.870549
1.0,3,34.871597
1.0,3,34.87265
1.0,3,34.873701
1.0,3,34.874653
1.0,3,34.875686
1.0,3,34.876751
1.0,3,34.877672
1.0,3,34.878714
1.0,3,34.879789
1.0,3,34.880736
1.0,3,34.881749
1.0,3,34.882783
1.0,3,34.883855
1.0,3,34.884851
1.0,3,34.885878
1.0,3,34.886925
1.0,3,34.887945
1.0,3,34.888965
1.0,3,34.889951
1.0,3,34.890962
1.0,3,34.891986
1.0,3,34.892994
1.0,3,34.894062
1.0,3,34.895034
1.0,3,34.896074
1.0,3,34.897048
1.0,3,34.897979
1.0,3,34.898938
1.0,3,34.899906
1.0,3,34.900951
1.0,3,34.901901
1.0,3,34.902837
1.0,3,34.903853
1.0,3,34.90482
1.0,3,34.905791
1.0,3,34.906728
1.0,3,34.907788
1.0,3,34.908919
1.0,3,34.90996
1.0,3,34.911071
1.0,3,34.912027
1.0,3,34.913114
1.0,3,34.914122
1.0,3,34.915131
1.0,3,34.916087
1.0,3,34.917062
1.0,3,34.918005
1.0,3,34.918922
1.0,3,34.92005
1.0,3,34.921156
1.0,3,34.922302
1.0,3,34.923289
1.0,3,34.92437
1.0,3,34.925408
1.0,3,34.926442
1.0,3,34.927429
1.0,3,34.928556
1.0,3,34.929719
1.0,3,34.930829
1.0,3,34.931902
1.0,3,34.932869
1.0,3,34.933861
1.0,3,34.934853
1.0,3,34.935859
1.0,3,34.936876
1.0,3,34.937918
1.0,3,34.93888
1.0,3,34.939808
1.0,3,34.940865
1.0,3,34.941925
1.0,3,34.942966
1.0,3,34.943987
1.0,3,34.944963
1.0,3,34.946027
1.0,3,34.94715
1.0,3,34.948189
1.0,3,34.949252
1.0,3,34.950194
1.0,3,34.951218
1.0,3,34.9522
1.0,3,34.953166
1.0,3,34.954075
1.0,3,34.955007
1.0,3,34.955974
1.0,3,34.957197
1.0,3,34.958384
1.0,3,34.959445
1.0,3,34.960488
1.0,3,34.961515
1.0,3,34.96245
1.0,3,34.963418
1.0,3,34.964439
1.0,3,34.965517
1.0,3,34.966558
1.0,3,34.967667
1.0,3,34.96871
1.0,3,34.969659
1.0,3,34.970753
1.0,3,34.97168
1.0,3,34.972664
1.0,3,34.973644
1.0,3,34.97472
1.0,3,34.975676
1.0,3,34.97662
1.0,3,34.977575
1.0,3,34.978567
1.0,3,34.979641
1.0,3,34.980661
1.0,3,34.98164
1.0,3,34.982582
1.0,3,34.98361
1.0,3,34.984718
1.0,3,34.985785
1.0,3,34.986847
1.0,3,34.987868
1.0,3,34.988799
1.0,3,34.989826
1.0,3,34.990918
1.0,3,34.99189
1.0,3,34.992869
1.0,3,34.99393
1.0,3,34.99501
1.0,3,34.996156
1.0,3,34.997207
1.0,3,34.998304
1.0,3,34.999309
1.0,3,35.000348
1.0,3,35.001344
1.0,3,35.002314
1.0,3,35.003394
1.0,3,35.004389
1.0,3,35.00533
1.0,3,35.006243
1.0,3,35.00715
1.0,3,35.008211
1.0,3,35.009239
1.0,3,35.010206
1.0,3,35.011248
1.0,3,35.012205
1.0,3,35.013258
1.0,3,35.014174
1.0,3,35.015113
1.0,3,35.016068
1.0,3,35.017021
1.0,3,35.017974
1.0,3,35.018908
1.0,3,35.019919
1.0,3,35.020841
1.0,3,35.021786
1.0,3,35.02268
1.0,3,35.023724
1.0,3,35.024656
1.0,3,35.025562
1.0,3,35.026542
1.0,3,35.027519
1.0,3,35.028558
1.0,3,35.029488
1.0,3,35.030577
1.0,3,35.031481
1.0,3,35.032385
1.0,3,35.033296
1.0,3,35.034176
1.0,3,35.035042
1.0,3,35.03607
1.0,3,35.037028
1.0,3,35.038055
1.0,3,35.039119
1.0,3,35.04023
1.0,3,35.041237
1.0,3,35.042327
1.0,3,35.043294
1.0,3,35.044248
1.0,3,35.045237
1.0,3,35.046199
1.0,3,35.047135
1.0,3,35.048055
1.0,3,35.049031
1.0,3,35.050146
1.0,3,35.051225
1.0,3,35.05228
1.0,3,35.053337
1.0,3,35.054397
1.0,3,35.055407
1.0,3,35.056332
1.0,3,35.057424
1.0,3,35.058363
1.0,3,35.059418
1.0,3,35.060478
1.0,3,35.061469
1.0,3,35.062389
1.0,3,35.063411
1.0,3,35.064415
1.0,3,35.06535
1.0,3,35.066343
1.0,3,35.067423
1.0,3,35.068381
1.0,3,35.069404
1.0,3,35.070414
1.0,3,35.071383
1.0,3,35.072324
1.0,3,35.073413
1.0,3,35.074422
1.0,3,35.075412
1.0,3,35.076364
1.0,3,35.077344
1.0,3,35.078361
1.0,3,35.079388
1.0,3,35.080328
1.0,3,35.081341
1.0,3,35.082295
1.0,3,35.083211
1.0,3,35.084231
1.0,3,35.085254
1.0,3,35.086347
1.0,3,35.087487
1.0,3,35.088448
1.0,3,35.089419
1.0,3,35.09041
1.0,3,35.091478
1.0,3,35.092455
1.0,3,35.093395
1.0,3,35.094502
1.0,3,35.095612
1.0,3,35.096543
1.0,3,35.097542
1.0,3,35.098607
1.0,3,35.099699
1.0,3,35.100897
1.0,3,35.101937
1.0,3,35.102886
1.0,3,35.103932
1.0,3,35.104911
1.0,3,35.105826
1.0,3,35.106929
1.0,3,35.108018
1.0,3,35.109089
1.0,3,35.110097
1.0,3,35.111052
1.0,3,35.112212
1.0,3,35.113228
1.0,3,35.114226
1.0,3,35.11535
1.0,3,35.116389
1.0,3,35.117416
1.0,3,35.118359
1.0,3,35.119387
1.0,3,35.120379
1.0,3,35.121508
1.0,3,35.122469
1.0,3,35.123473
1.0,3,35.124448
1.0,3,35.125512
1.0,3,35.126534
1.0,3,35.127546
1.0,3,35.128527
1.0,3,35.129486
1.0,3,35.13051
1.0,3,35.131557
1.0,3,35.132534
1.0,3,35.133451
1.0,3,35.134549
1.0,3,35.135549
1.0,3,35.13658
1.0,3,35.137844
1.0,3,35.138885
1.0,3,35.139824
1.0,3,35.140797
1.0,3,35.141792
1.0,3,35.14283
1.0,3,35.143762
1.0,3,35.144693
1.0,3,35.14565
1.0,3,35.146669
1.0,3,35.147791
1.0,3,35.14875
1.0,3,35.149706
1.0,3,35.150668
1.0,3,35.151616
1.0,3,35.152654
1.0,3,35.153673
1.0,3,35.154603
1.0,3,35.155525
1.0,3,35.156463
1.0,3,35.15739
1.0,3,35.158371
1.0,3,35.159455
1.0,3,35.160405
1.0,3,35.161326
1.0,3,35.162326
1.0,3,35.163297
1.0,3,35.164243
1.0,3,35.165177
1.0,3,35.166109
1.0,3,35.167205
1.0,3,35.168125
1.0,3,35.169019
1.0,3,35.169968
1.0,3,35.171028
1.0,3,35.172003
1.0,3,35.172942
1.0,3,35.173861
1.0,3,35.174791
1.0,3,35.17576
1.0,3,35.176797
1.0,3,35.177774
1.0,3,35.17879
1.0,3,35.179837
1.0,3,35.180812
1.0,3,35.181898
1.0,3,35.182871
1.0,3,35.183848
1.0,3,35.185027
1.0,3,35.185984
1.0,3,35.187029
1.0,3,35.188108
1.0,3,35.189106
1.0,3,35.190023
1.0,3,35.190959
1.0,3,35.191895
1.0,3,35.192846
1.0,3,35.193775
1.0,3,35.194731
1.0,3,35.195644
1.0,3,35.19668
1.0,3,35.197759
1.0,3,35.198732
1.0,3,35.19982
1.0,3,35.200804
1.0,3,35.201899
1.0,3,35.20291
1.0,3,35.204005
1.0,3,35.204988
1.0,3,35.205938
1.0,3,35.206934
1.0,3,35.208025
1.0,3,35.20899
1.0,3,35.209904
1.0,3,35.21085
1.0,3,35.211867
1.0,3,35.212932
1.0,3,35.213858
1.0,3,35.21487
1.0,3,35.21596
1.0,3,35.216954
1.0,3,35.218046
1.0,3,35.219118
1.0,3,35.220151
1.0,3,35.221187
1.0,3,35.22215
1.0,3,35.223082
1.0,3,35.224142
1.0,3,35.225128
1.0,3,35.226151
1.0,3,35.227098
1.0,3,35.228141
1.0,3,35.229109
1.0,3,35.230104
1.0,3,35.231187
1.0,3,35.232291
1.0,3,35.233444
1.0,3,35.234397
1.0,3,35.235356
1.0,3,35.236307
1.0,3,35.237262
1.0,3,35.238164
1.0,3,35.239199
1.0,3,35.2402
1.0,3,35.241282
1.0,3,35.242395
1.0,3,35.243502
1.0,3,35.24457
1.0,3,35.24552
1.0,3,35.246477
1.0,3,35.247595
1.0,3,35.248625
1.0,3,35.249718
1.0,3,35.250791
1.0,3,35.251736
1.0,3,35.252666
1.0,3,35.25371
1.0,3,35.254824
1.0,3,35.255799
1.0,3,35.256839
1.0,3,35.257891
1.0,3,35.258947
1.0,3,35.260188
1.0,3,35.261172
1.0,3,35.262183
1.0,3,35.263299
1.0,3,35.264283
1.0,3,35.265286
1.0,3,35.266263
1.0,3,35.267321
1.0,3,35.268247
1.0,3,35.269263
1.0,3,35.270231
1.0,3,35.271171
1.0,3,35.272101
1.0,3,35.273009
1.0,3,35.274096
1.0,3,35.275137
1.0,3,35.276213
1.0,3,35.277257
1.0,3,35.27849
1.0,3,35.279647
1.0,3,35.280652
1.0,3,35.281596
1.0,3,35.282557
1.0,3,35.283502
1.0,3,35.284498
1.0,3,35.285401
1.0,3,35.286347
1.0,3,35.287281
1.0,3,35.288198
1.0,3,35.289127
1.0,3,35.290177
1.0,3,35.291195
1.0,3,35.292158
1.0,3,35.293152
1.0,3,35.294066
1.0,3,35.295045
1.0,3,35.296115
1.0,3,35.297207
1.0,3,35.298253
1.0,3,35.299203
1.0,3,35.300189
1.0,3,35.301304
1.0,3,35.302465
1.0,3,35.30355
1.0,3,35.304664
1.0,3,35.305678
1.0,3,35.30673
1.0,3,35.307914
1.0,3,35.309032
1.0,3,35.310116
1.0,3,35.311103
1.0,3,35.312134
1.0,3,35.313117
1.0,3,35.314011
1.0,3,35.314999
1.0,3,35.316046
1.0,3,35.316991
1.0,3,35.317918
1.0,3,35.318853
1.0,3,35.319965
1.0,3,35.320962
1.0,3,35.321987
1.0,3,35.323109
1.0,3,35.324138
1.0,3,35.32512
1.0,3,35.326182
1.0,3,35.327179
1.0,3,35.328277
1.0,3,35.329353
1.0,3,35.330322
1.0,3,35.331245
1.0,3,35.332184
1.0,3,35.333175
1.0,3,35.334256
1.0,3,35.335194
1.0,3,35.33622
1.0,3,35.337261
1.0,3,35.338406
1.0,3,35.339629
1.0,3,35.340649
1.0,3,35.341674
1.0,3,35.342765
1.0,3,35.343713
1.0,3,35.344621
1.0,3,35.345623
1.0,3,35.346654
1.0,3,35.347669
1.0,3,35.348668
1.0,3,35.349641
1.0,3,35.350559
1.0,3,35.351474
1.0,3,35.352494
1.0,3,35.353547
1.0,3,35.354474
1.0,3,35.355403
1.0,3,35.356349
1.0,3,35.357292
1.0,3,35.358273
1.0,3,35.359257
1.0,3,35.360176
1.0,3,35.361122
1.0,3,35.362051
1.0,3,35.363034
1.0,3,35.363987
1.0,3,35.364903
1.0,3,35.36603
1.0,3,35.367054
1.0,3,35.368012
1.0,3,35.368947
1.0,3,35.369835
1.0,3,35.37075
1.0,3,35.371696
1.0,3,35.372657
1.0,3,35.373658
1.0,3,35.374709
1.0,3,35.375854
1.0,3,35.376911
1.0,3,35.377842
1.0,3,35.37878
1.0,3,35.379863
1.0,3,35.380913
1.0,3,35.381895
1.0,3,35.383029
1.0,3,35.384002
1.0,3,35.384909
1.0,3,35.385818
1.0,3,35.386801
1.0,3,35.387782
1.0,3,35.388692
1.0,3,35.38967
1.0,3,35.390635
1.0,3,35.391575
1.0,3,35.392587
1.0,3,35.393652
1.0,3,35.394709
1.0,3,35.395655
1.0,3,35.396592
1.0,3,35.397528
1.0,3,35.398549
1.0,3,35.399488
1.0,3,35.400463
1.0,3,35.401407
1.0,3,35.402393
1.0,3,35.403397
1.0,3,35.404391
1.0,3,35.405402
1.0,3,35.406416
1.0,3,35.407472
1.0,3,35.408418
1.0,3,35.409351
1.0,3,35.410338
1.0,3,35.411356
1.0,3,35.412264
1.0,3,35.413157
1.0,3,35.414147
1.0,3,35.41503
1.0,3,35.415943
1.0,3,35.416951
1.0,3,35.417984
1.0,3,35.419111
1.0,3,35.420123
1.0,3,35.421224
1.0,3,35.4222
1.0,3,35.423212
1.0,3,35.424278
1.0,3,35.425256
1.0,3,35.426227
1.0,3,35.427192
1.0,3,35.428124
1.0,3,35.429135
1.0,3,35.430112
1.0,3,35.431167
1.0,3,35.432131
1.0,3,35.433101
1.0,3,35.434071
1.0,3,35.435093
1.0,3,35.436153
1.0,3,35.437129
1.0,3,35.43808
1.0,3,35.439073
1.0,3,35.440016
1.0,3,35.440941
1.0,3,35.441868
1.0,3,35.442902
1.0,3,35.443927
1.0,3,35.445035
1.0,3,35.446212
1.0,3,35.447139
1.0,3,35.448199
1.0,3,35.449291
1.0,3,35.450303
1.0,3,35.451286
1.0,3,35.452445
1.0,3,35.453442
1.0,3,35.454364
1.0,3,35.455417
1.0,3,35.456464
1.0,3,35.457536
1.0,3,35.458544
1.0,3,35.459492
1.0,3,35.460495
1.0,3,35.461421
1.0,3,35.46235
1.0,3,35.463292
1.0,3,35.464273
1.0,3,35.465313
1.0,3,35.466235
1.0,3,35.467205
1.0,3,35.468108
1.0,3,35.469005
1.0,3,35.469891
1.0,3,35.470803
1.0,3,35.471751
1.0,3,35.47263
1.0,3,35.473501
1.0,3,35.474395
1.0,3,35.475731
1.0,3,35.476812
1.0,3,35.477954
1.0,3,35.479007
1.0,3,35.479981
1.0,3,35.481
1.0,3,35.481942
1.0,3,35.482898
1.0,3,35.483853
1.0,3,35.484898
1.0,3,35.486055
1.0,3,35.487005
1.0,3,35.488089
1.0,3,35.489023
1.0,3,35.490015
1.0,3,35.49119
1.0,3,35.4923
1.0,3,35.493411
1.0,3,35.49451
1.0,3,35.495553
1.0,3,35.496683
1.0,3,35.497704
1.0,3,35.498731
1.0,3,35.49987
1.0,3,35.501005
1.0,3,35.502035
1.0,3,35.50297
1.0,3,35.503879
1.0,3,35.504796
1.0,3,35.505858
1.0,3,35.50682
1.0,3,35.507823
1.0,3,35.508979
1.0,3,35.51002
1.0,3,35.510927
1.0,3,35.511805
1.0,3,35.512753
1.0,3,35.513871
1.0,3,35.514884
1.0,3,35.515832
1.0,3,35.516803
1.0,3,35.517933
1.0,3,35.518941
1.0,3,35.519856
1.0,3,35.520787
1.0,3,35.521683
1.0,3,35.522684
1.0,3,35.523568
1.0,3,35.524576
1.0,3,35.525559
1.0,3,35.52653
1.0,3,35.527589
1.0,3,35.528676
1.0,3,35.529819
1.0,3,35.530757
1.0,3,35.531864
1.0,3,35.532868
1.0,3,35.534037
1.0,3,35.535034
1.0,3,35.536081
1.0,3,35.537125
1.0,3,35.538187
1.0,3,35.539332
1.0,3,35.54043
1.0,3,35.541498
1.0,3,35.542585
1.0,3,35.543736
1.0,3,35.544866
1.0,3,35.545872
1.0,3,35.546799
1.0,3,35.547718
1.0,3,35.54865
1.0,3,35.549726
1.0,3,35.550665
1.0,3,35.551636
1.0,3,35.552696
1.0,3,35.553747
1.0,3,35.554699
1.0,3,35.555621
1.0,3,35.556522
1.0,3,35.557576
1.0,3,35.558593
1.0,3,35.559634
1.0,3,35.560545
1.0,3,35.561454
1.0,3,35.56236
1.0,3,35.563329
1.0,3,35.564433
1.0,3,35.565388
1.0,3,35.566499
1.0,3,35.567471
1.0,3,35.568445
1.0,3,35.569419
1.0,3,35.570408
1.0,3,35.571386
1.0,3,35.572238
1.0,3,35.573186
1.0,3,35.574121
1.0,3,35.575046
1.0,3,35.575958
1.0,3,35.576974
1.0,3,35.578092
1.0,3,35.579201
1.0,3,35.580232
1.0,3,35.58129
1.0,3,35.582216
1.0,3,35.583136
1.0,3,35.584068
1.0,3,35.585038
1.0,3,35.586055
1.0,3,35.587021
1.0,3,35.588075
1.0,3,35.589127
1.0,3,35.590215
1.0,3,35.591248
1.0,3,35.592329
1.0,3,35.593254
1.0,3,35.594205
1.0,3,35.59512
1.0,3,35.596263
1.0,3,35.597297
1.0,3,35.598364
1.0,3,35.599334
1.0,3,35.600259
1.0,3,35.601167
1.0,3,35.602174
1.0,3,35.603325
1.0,3,35.604463
1.0,3,35.605408
1.0,3,35.606318
1.0,3,35.607242
1.0,3,35.608186
1.0,3,35.609098
1.0,3,35.61
1.0,3,35.611091
1.0,3,35.612087
1.0,3,35.61303
1.0,3,35.613992
1.0,3,35.615068
1.0,3,35.616032
1.0,3,35.617046
1.0,3,35.618127
1.0,3,35.619114
1.0,3,35.620015
1.0,3,35.620918
1.0,3,35.621863
1.0,3,35.622976
1.0,3,35.623996
1.0,3,35.625003
1.0,3,35.625996
1.0,3,35.626919
1.0,3,35.627991
1.0,3,35.628912
1.0,3,35.629917
1.0,3,35.630896
1.0,3,35.631905
1.0,3,35.632859
1.0,3,35.633951
1.0,3,35.634993
1.0,3,35.63609
1.0,3,35.637171
1.0,3,35.638228
1.0,3,35.639258
1.0,3,35.640247
1.0,3,35.641279
1.0,3,35.642287
1.0,3,35.643349
1.0,3,35.644361
1.0,3,35.645361
1.0,3,35.646497
1.0,3,35.647587
1.0,3,35.648515
1.0,3,35.649397
1.0,3,35.650287
1.0,3,35.651159
1.0,3,35.65211
1.0,3,35.653056
1.0,3,35.654082
1.0,3,35.655077
1.0,3,35.656011
1.0,3,35.656926
1.0,3,35.657844
1.0,3,35.658822
1.0,3,35.659806
1.0,3,35.660864
1.0,3,35.661795
1.0,3,35.662721
1.0,3,35.66365
1.0,3,35.664732
1.0,3,35.665704
1.0,3,35.666727
1.0,3,35.667649
1.0,3,35.668603
1.0,3,35.669519
1.0,3,35.670431
1.0,3,35.671338
1.0,3,35.67232
1.0,3,35.67325
1.0,3,35.674219
1.0,3,35.675205
1.0,3,35.676231
1.0,3,35.677249
1.0,3,35.678187
1.0,3,35.67931
1.0,3,35.680392
1.0,3,35.681479
1.0,3,35.682494
1.0,3,35.683501
1.0,3,35.684489
1.0,3,35.685541
1.0,3,35.686631
1.0,3,35.687684
1.0,3,35.688689
1.0,3,35.689643
1.0,3,35.690572
1.0,3,35.691604
1.0,3,35.692513
1.0,3,35.693437
1.0,3,35.694397
1.0,3,35.69546
1.0,3,35.69645
1.0,3,35.697511
1.0,3,35.698433
1.0,3,35.699434
1.0,3,35.700414
1.0,3,35.701472
1.0,3,35.702449
1.0,3,35.703399
1.0,3,35.70448
1.0,3,35.705443
1.0,3,35.706387
1.0,3,35.707587
1.0,3,35.70871
1.0,3,35.709734
1.0,3,35.710767
1.0,3,35.711827
1.0,3,35.71284
1.0,3,35.713785
1.0,3,35.71473
1.0,3,35.715703
1.0,3,35.716734
1.0,3,35.717647
1.0,3,35.718552
1.0,3,35.719468
1.0,3,35.720428
1.0,3,35.721463
1.0,3,35.722415
1.0,3,35.72336
1.0,3,35.724379
1.0,3,35.72539
1.0,3,35.726438
1.0,3,35.72742
1.0,3,35.728518
1.0,3,35.729527
1.0,3,35.730527
1.0,3,35.731534
1.0,3,35.732673
1.0,3,35.733773
1.0,3,35.734817
1.0,3,35.735907
1.0,3,35.73694
1.0,3,35.737979
1.0,3,35.739021
1.0,3,35.740076
1.0,3,35.741182
1.0,3,35.742203
1.0,3,35.743204
1.0,3,35.74413
1.0,3,35.745055
1.0,3,35.746032
1.0,3,35.747029
1.0,3,35.748049
1.0,3,35.749029
1.0,3,35.750021
1.0,3,35.750992
1.0,3,35.752079
1.0,3,35.753117
1.0,3,35.754224
1.0,3,35.755158
1.0,3,35.756153
1.0,3,35.757125
1.0,3,35.758111
1.0,3,35.759083
1.0,3,35.760158
1.0,3,35.761097
1.0,3,35.76203
1.0,3,35.763031
1.0,3,35.764006
1.0,3,35.764953
1.0,3,35.765865
1.0,3,35.76681
1.0,3,35.767759
1.0,3,35.768742
1.0,3,35.769812
1.0,3,35.770755
1.0,3,35.771706
1.0,3,35.772777
1.0,3,35.773712
1.0,3,35.774598
1.0,3,35.775526
1.0,3,35.776531
1.0,3,35.777535
1.0,3,35.778493
